"Time","Distance","Corr Dist","Corr Dist (Unstretched)","Corr Speed","Damper Vel FL","Damper Vel FR","Damper Vel RL","Damper Vel RR","glat","glong","Oversteer","steered angle","is1st","is2nd","is3rd","is4th","is5th","is6th","is2ndWOT","is3rdWOT","isWOT","LAP_BEACON","G_LAT","ROTY","STEERANGLE","SPEED","THROTTLE","BRAKE","GEAR","G_LON","CLUTCH","RPMS","TC","ABS","SUS_TRAVEL_LF","SUS_TRAVEL_RF","SUS_TRAVEL_LR","SUS_TRAVEL_RR","BRAKE_TEMP_LF","BRAKE_TEMP_RF","BRAKE_TEMP_LR","BRAKE_TEMP_RR","TYRE_PRESS_LF","TYRE_PRESS_RF","TYRE_PRESS_LR","TYRE_PRESS_RR","TYRE_TAIR_LF","TYRE_TAIR_RF","TYRE_TAIR_LR","TYRE_TAIR_RR","WHEEL_SPEED_LF","WHEEL_SPEED_RF","WHEEL_SPEED_LR","WHEEL_SPEED_RR","BUMPSTOPUP_RIDE_LF","BUMPSTOPUP_RIDE_RF","BUMPSTOPUP_RIDE_LR","BUMPSTOPUP_RIDE_RR","BUMPSTOPDN_RIDE_LF","BUMPSTOPDN_RIDE_RF","BUMPSTOPDN_RIDE_LR","BUMPSTOPDN_RIDE_RR","BUMPSTOP_FORCE_LF","BUMPSTOP_FORCE_RF","BUMPSTOP_FORCE_LR","BUMPSTOP_FORCE_RR","EN_ET","EN_TL","EN_TD","EN_TB","EN_TW","EN_W","EN_Dy","EN_AP","EN_GR","TIME"
"s","m","m","m","m/s","m/s","m/s","m/s","m/s","G","G","rad","deg","","","","","","","","","","..","m/s2","deg/s","deg","km/h","%","%","no","m/s2","%","1/min","..","..","mm","mm","mm","mm","C","C","C","C","..","..","..","..","C","C","C","C","m/s","m/s","m/s","m/s","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."


"23.760","1159","35507","35520","68.0","-0.2","-0.0","-0.2","-0.0","-1.32","0.02","-0.01","-1.20","0","0","0","0","1","0","0","0","1.00","0","-1.32","-11.91","-13.16","244.8","100","0","5","0","0","7085","0","0","25.04","11.10","40.35","19.93","497.25","492.75","576.38","574.07","26.64","26.67","26.71","26.77","82.90","83.22","95.11","94.61","67.96","67.44","69.83","70.63","1","0","1","0","0","0","0","0","0","0","-669","0","6","7","1","-0","3","1187","0","3","5","31"
"23.765","1159","35507","35520","68.0","-0.2","0.0","-0.2","-0.1","-1.33","0.02","-0.01","-1.20","0","0","0","0","1","0","0","0","1.00","0","-1.32","-11.91","-13.16","244.8","100","0","5","0","0","7085","0","0","23.75","10.79","39.43","19.82","497.25","492.75","576.38","574.07","26.64","26.67","26.71","26.77","82.90","83.22","95.11","94.61","67.92","67.34","69.94","70.68","1","0","1","0","0","0","0","0","0","0","-524","0","6","7","1","-0","3","1187","0","3","5","31"
"23.770","1160","35508","35520","68.0","-0.2","0.0","-0.2","-0.1","-1.34","0.01","-0.01","-1.21","0","0","0","0","1","0","0","0","1.00","0","-1.32","-11.91","-13.32","244.7","100","0","5","0","0","7112","0","0","22.53","10.89","38.45","19.55","497.25","492.75","576.38","574.07","26.64","26.67","26.71","26.77","82.90","83.22","95.11","94.61","67.88","67.42","70.04","71.00","1","0","1","0","0","0","0","0","0","0","-371","0","6","7","1","-0","3","1187","0","3","5","31"
"23.775","1160","35508","35521","68.0","-0.2","0.0","-0.2","-0.1","-1.36","0.00","-0.01","-1.21","0","0","0","0","1","0","0","0","1.00","0","-1.32","-11.91","-13.32","244.7","100","0","5","0","0","7112","0","0","21.50","10.68","37.51","19.04","497.25","492.75","576.38","574.07","26.64","26.67","26.71","26.77","82.90","83.22","95.11","94.61","67.88","67.27","70.12","71.08","1","0","1","0","0","0","0","0","0","0","0","0","6","7","1","-0","3","1187","0","3","5","31"
"23.780","1160","35508","35521","68.0","-0.2","0.0","-0.2","-0.1","-1.37","-0.00","-0.01","-1.21","0","0","0","0","1","0","0","0","1.00","0","-1.32","-11.91","-13.32","244.7","100","0","5","0","0","7112","0","0","20.62","11.45","36.65","18.52","497.25","492.75","576.38","574.07","26.64","26.67","26.71","26.77","82.90","83.22","95.11","94.61","67.88","67.33","70.17","71.12","1","0","1","0","0","0","0","0","0","0","0","0","6","7","1","-0","3","1187","0","3","5","31"
"23.785","1161","35509","35521","68.0","-0.1","0.0","-0.2","-0.1","-1.38","-0.01","-0.01","-1.20","0","0","0","0","1","0","0","0","1.00","0","-1.43","-19.94","-13.32","244.7","100","0","5","-0","0","7112","0","0","19.95","12.10","35.90","17.90","496.56","492.07","575.74","573.43","26.64","26.67","26.71","26.77","82.90","83.21","95.11","94.61","67.89","67.53","70.27","71.36","1","0","1","0","0","0","0","0","0","0","0","0","6","7","1","-0","3","1188","0","3","5","31"
"23.790","1161","35509","35522","68.0","-0.1","0.0","-0.1","-0.1","-1.39","-0.01","-0.01","-1.20","0","0","0","0","1","0","0","0","1.00","0","-1.43","-19.94","-13.16","244.7","100","0","5","-0","0","7176","0","0","19.24","12.39","35.20","17.14","496.56","492.07","575.74","573.43","26.64","26.67","26.71","26.77","82.90","83.21","95.11","94.61","67.88","67.30","70.33","71.36","1","0","1","0","0","0","0","0","0","0","0","0","6","7","1","-0","3","1188","0","3","5","31"
"23.795","1161","35509","35522","68.0","-0.1","0.0","-0.1","-0.1","-1.40","-0.02","-0.01","-1.19","0","0","0","0","1","0","0","0","1.00","0","-1.43","-19.94","-13.16","244.7","100","0","5","-0","0","7176","0","0","18.82","12.73","34.41","16.66","496.56","492.07","575.74","573.43","26.64","26.67","26.71","26.77","82.90","83.21","95.11","94.61","67.92","67.41","70.37","71.13","1","0","1","0","0","0","0","0","0","0","0","0","6","7","1","-0","3","1188","0","3","5","31"
"23.800","1162","35510","35522","68.0","-0.1","0.0","-0.1","-0.1","-1.41","-0.02","-0.01","-1.18","0","0","0","0","1","0","0","0","1.00","0","-1.43","-19.94","-13.16","244.7","100","0","5","-0","0","7176","0","0","18.34","12.47","33.72","16.44","496.56","492.07","575.74","573.43","26.64","26.67","26.71","26.77","82.90","83.21","95.11","94.61","67.93","67.30","70.37","71.32","0","0","1","0","0","0","0","0","0","0","0","0","5","7","1","-0","3","1188","0","3","5","31"
"23.805","1162","35510","35523","67.9","-0.1","-0.0","-0.1","-0.1","-1.42","-0.03","-0.01","-1.17","0","0","0","0","1","0","0","0","1.00","0","-1.43","-19.94","-12.68","244.6","100","0","5","-0","0","7162","0","0","17.99","12.62","33.05","16.22","496.56","492.07","575.74","573.43","26.64","26.67","26.71","26.77","82.90","83.21","95.11","94.61","67.90","67.42","70.29","71.18","0","0","1","0","0","0","0","0","0","0","0","0","5","7","1","-0","3","1188","0","3","5","31"
"23.810","1162","35510","35523","67.9","-0.0","-0.0","-0.1","-0.0","-1.43","-0.04","-0.01","-1.15","0","0","0","0","1","0","0","0","1.00","0","-1.43","-19.94","-12.68","244.6","100","0","5","-0","0","7162","0","0","17.88","12.60","32.73","16.16","496.56","492.07","575.74","573.43","26.64","26.67","26.71","26.77","82.90","83.21","95.11","94.61","67.90","67.56","70.22","71.34","0","0","1","0","0","0","0","0","0","0","0","0","5","7","1","-0","3","1188","0","3","5","31"
"23.815","1163","35511","35523","67.9","-0.0","-0.0","-0.0","-0.0","-1.50","-0.03","-0.01","-1.13","0","0","0","0","1","0","0","0","1.00","0","-1.43","-19.94","-12.68","244.6","100","0","5","-0","0","7162","0","0","17.82","12.39","32.59","15.86","496.56","492.07","575.74","573.43","26.64","26.67","26.71","26.77","82.90","83.21","95.11","94.61","67.91","67.39","70.16","71.43","0","0","1","0","0","0","0","0","0","0","0","0","5","7","1","-0","3","1188","0","3","5","31"
"23.820","1163","35511","35524","67.9","0.0","-0.0","-0.0","-0.0","-1.57","-0.03","-0.01","-1.11","0","0","0","0","1","0","0","0","1.00","0","-1.43","-19.94","-11.88","244.5","100","0","5","-0","0","7124","0","0","17.82","12.26","32.61","15.73","496.56","492.07","575.74","573.43","26.64","26.67","26.71","26.77","82.90","83.21","95.11","94.61","67.89","67.57","70.06","71.52","0","0","1","0","0","0","0","0","0","0","-10","0","5","7","1","-0","3","1188","0","3","5","31"
"23.825","1163","35511","35524","67.9","0.0","-0.1","-0.0","-0.0","-1.65","-0.02","-0.01","-1.09","0","0","0","0","1","0","0","0","1.00","0","-1.43","-19.94","-11.88","244.5","100","0","5","-0","0","7124","0","0","17.80","11.76","32.61","15.53","496.56","492.07","575.74","573.43","26.64","26.67","26.71","26.77","82.90","83.21","95.11","94.61","67.87","67.37","69.96","71.64","0","0","1","0","0","0","0","0","0","0","-10","0","5","7","1","-0","3","1188","0","3","5","31"
"23.830","1164","35512","35524","67.9","0.0","-0.1","0.0","-0.0","-1.72","-0.02","-0.01","-1.06","0","0","0","0","1","0","0","0","1.00","0","-1.43","-19.94","-11.88","244.5","100","0","5","-0","0","7124","0","0","18.04","11.59","32.66","15.39","496.56","492.07","575.74","573.43","26.64","26.67","26.71","26.77","82.90","83.21","95.11","94.61","67.88","67.44","69.87","71.74","0","0","1","0","0","0","0","0","0","0","-10","0","5","7","1","-0","3","1188","0","3","5","31"
"23.835","1164","35512","35525","67.9","0.1","-0.1","0.0","-0.0","-1.79","-0.01","-0.01","-1.02","0","0","0","0","1","0","0","0","1.00","0","-1.43","-19.94","-10.64","244.5","100","0","5","-0","0","7148","0","0","18.26","11.14","32.81","15.24","496.56","492.07","575.74","573.43","26.64","26.67","26.71","26.77","82.90","83.21","95.11","94.61","67.88","67.40","69.82","71.64","0","0","1","0","0","0","0","0","0","0","-12","0","5","7","1","-0","3","1188","0","3","5","31"
"23.840","1165","35512","35525","67.9","0.1","-0.1","0.0","-0.0","-1.86","-0.01","-0.01","-0.99","0","0","0","0","1","0","0","0","1.00","0","-2.15","-19.20","-10.64","244.5","100","0","5","0","0","7148","0","0","18.58","10.81","32.96","15.22","495.88","491.39","575.11","572.80","26.64","26.67","26.71","26.77","82.91","83.21","95.12","94.61","67.89","67.42","69.75","71.68","1","0","1","0","0","0","0","0","-0","0","-14","0","5","7","1","-0","3","1188","0","3","5","31"
"23.845","1165","35513","35525","67.9","0.1","-0.0","0.0","-0.0","-1.93","-0.00","-0.01","-0.96","0","0","0","0","1","0","0","0","1.00","0","-2.15","-19.20","-10.64","244.5","100","0","5","0","0","7148","0","0","19.01","10.47","33.15","15.13","495.88","491.39","575.11","572.80","26.64","26.67","26.71","26.77","82.91","83.21","95.12","94.61","67.89","67.55","69.64","71.74","1","0","1","0","0","0","0","0","-0","0","-17","0","5","7","1","-0","3","1188","0","3","5","31"
