Distance,Time,LAP_BEACON,G_LAT,ROTY,STEERANGLE,SPEED,THROTTLE,BRAKE,GEAR,G_LON,CLUTCH,RPMS,TC,ABS,SUS_TRAVEL_LF,SUS_TRAVEL_RF,SUS_TRAVEL_LR,SUS_TRAVEL_RR,BRAKE_TEMP_LF,BRAKE_TEMP_RF,BRAKE_TEMP_LR,BRAKE_TEMP_RR,TYRE_PRESS_LF,TYRE_PRESS_RF,TYRE_PRESS_LR,TYRE_PRESS_RR,TYRE_TAIR_LF,TYRE_TAIR_RF,TYRE_TAIR_LR,TYRE_TAIR_RR,WHEEL_SPEED_LF,WHEEL_SPEED_RF,WHEEL_SPEED_LR,WHEEL_SPEED_RR,BUMPSTOPUP_RIDE_LF,BUMPSTOPUP_RIDE_RF,BUMPSTOPUP_RIDE_LR,BUMPSTOPUP_RIDE_RR,BUMPSTOPDN_RIDE_LF,BUMPSTOPDN_RIDE_RF,BUMPSTOPDN_RIDE_LR,BUMPSTOPDN_RIDE_RR,BUMPSTOP_FORCE_LF,BUMPSTOP_FORCE_RF,BUMPSTOP_FORCE_LR,BUMPSTOP_FORCE_RR,EN_ET,EN_TL,EN_TD,EN_TB,EN_TW,EN_W,EN_Dy,EN_AP,EN_GR,TIME,segment_id_x,segmentDescription,segmentStart_m,segmentEnd_m,corner_ids,corner_id,segment_id_y,cornerName,cornerDescription,cornerStart_m,cornerApex_m,cornerEnd_m
1956,35.215,0.0,0.03,0.08,-0.14,267.3,100.0,0.0,6.0,0.0,0.0,6752.0,0.0,0.0,23.91,23.7,40.37,40.82,333.3,332.25,321.83,321.25,26.17,26.14,26.05,26.21,81.15,78.79,83.05,81.52,74.23,74.23,75.32,75.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,2.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1957,35.23,0.0,0.02,-0.21,-0.14,267.3,100.0,0.0,6.0,0.0,0.0,6752.0,0.0,0.0,24.07,24.05,41.0,41.46,332.84,331.79,321.5,320.91,26.17,26.14,26.05,26.21,81.14,78.78,83.06,81.52,74.23,74.2,75.34,75.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,2.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1958,35.24,0.0,0.02,-0.21,-0.05,267.4,100.0,0.0,6.0,0.0,0.0,6752.0,0.0,0.0,24.12,24.34,41.39,41.85,332.84,331.79,321.5,320.91,26.17,26.14,26.05,26.21,81.14,78.78,83.06,81.52,74.2,74.21,75.32,75.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,2.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1959,35.255,0.0,0.02,-0.21,0.09,267.4,100.0,0.0,6.0,0.0,0.0,6752.0,0.0,0.0,24.38,24.7,41.75,42.07,332.84,331.79,321.5,320.91,26.17,26.14,26.05,26.21,81.14,78.78,83.06,81.52,74.2,74.23,75.37,75.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,2.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1960,35.27,0.0,0.02,-0.11,0.18,267.4,100.0,0.0,6.0,0.0,0.0,6753.0,0.0,0.0,24.68,25.01,41.81,42.2,332.38,331.33,321.17,320.58,26.17,26.14,26.05,26.21,81.14,78.78,83.06,81.52,74.23,74.24,75.4,75.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,2.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1961,35.28,0.0,0.02,-0.11,0.18,267.4,100.0,0.0,6.0,0.0,0.0,6753.0,0.0,0.0,24.9,25.09,41.9,42.29,332.38,331.33,321.17,320.58,26.17,26.14,26.05,26.21,81.14,78.78,83.06,81.52,74.25,74.25,75.39,75.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,1.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1962,35.295,0.0,0.02,-0.11,0.23,267.5,100.0,0.0,6.0,0.0,0.0,6755.0,0.0,0.0,25.08,25.14,42.08,42.37,332.38,331.33,321.17,320.58,26.17,26.14,26.05,26.21,81.14,78.78,83.06,81.52,74.26,74.24,75.41,75.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,1.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1963,35.31,0.0,0.02,-0.11,0.23,267.5,100.0,0.0,6.0,0.0,0.0,6756.0,0.0,0.0,25.08,25.33,42.27,42.55,332.38,331.33,321.17,320.58,26.17,26.14,26.05,26.21,81.14,78.78,83.06,81.52,74.29,74.25,75.39,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,1.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1964,35.325,0.0,0.01,0.02,0.27,267.5,100.0,0.0,6.0,0.0,0.0,6757.0,0.0,0.0,25.04,25.35,42.55,42.65,331.92,330.87,320.84,320.25,26.17,26.14,26.05,26.21,81.14,78.77,83.06,81.53,74.28,74.29,75.4,75.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,1.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1965,35.335,0.0,0.01,0.02,0.36,267.6,100.0,0.0,6.0,0.0,0.0,6758.0,0.0,0.0,24.95,25.16,42.71,42.79,331.92,330.87,320.84,320.25,26.17,26.14,26.05,26.21,81.14,78.77,83.06,81.53,74.27,74.27,75.4,75.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,1.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1966,35.35,0.0,0.01,0.02,0.41,267.6,100.0,0.0,6.0,0.0,0.0,6758.0,0.0,0.0,24.68,24.82,42.73,43.06,331.92,330.87,320.84,320.25,26.17,26.14,26.05,26.21,81.14,78.77,83.06,81.53,74.28,74.27,75.46,75.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,1.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1967,35.365,0.0,0.01,0.28,0.41,267.6,100.0,0.0,6.0,0.0,0.0,6758.0,0.0,0.0,24.47,24.42,42.93,43.07,331.46,330.42,320.51,319.92,26.17,26.14,26.05,26.21,81.13,78.77,83.07,81.53,74.24,74.26,75.48,75.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,1.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1968,35.375,0.0,0.01,0.28,0.45,267.6,100.0,0.0,6.0,0.0,0.0,6757.0,0.0,0.0,24.59,24.25,42.74,43.0,331.46,330.42,320.51,319.92,26.17,26.14,26.05,26.21,81.13,78.77,83.07,81.53,74.27,74.27,75.47,75.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,1.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1969,35.39,0.0,0.01,0.28,0.45,267.7,100.0,0.0,6.0,0.0,0.0,6758.0,0.0,0.0,24.57,23.91,42.36,42.76,331.46,330.42,320.51,319.92,26.17,26.14,26.05,26.21,81.13,78.77,83.07,81.53,74.32,74.29,75.54,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,1.0,1.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1970,35.405,0.0,0.01,0.28,0.5,267.7,100.0,0.0,6.0,0.0,0.0,6761.0,0.0,0.0,24.12,23.42,42.01,42.5,331.46,330.42,320.51,319.92,26.17,26.14,26.05,26.21,81.13,78.77,83.07,81.53,74.32,74.29,75.5,75.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,1.0,2.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1971,35.415,0.0,0.01,0.28,0.5,267.7,100.0,0.0,6.0,0.0,0.0,6759.0,0.0,0.0,23.76,23.17,41.86,42.38,331.46,330.42,320.51,319.92,26.17,26.14,26.05,26.21,81.13,78.77,83.07,81.53,74.28,74.27,75.52,75.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1187.0,1.0,2.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1972,35.43,0.0,0.01,0.28,0.5,267.7,100.0,0.0,6.0,0.0,0.0,6759.0,0.0,0.0,23.2,23.07,41.4,42.07,331.0,329.96,320.18,319.59,26.17,26.14,26.05,26.21,81.13,78.76,83.07,81.53,74.28,74.28,75.62,75.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1973,35.445,0.0,0.01,0.28,0.54,267.8,100.0,0.0,6.0,0.0,0.0,6761.0,0.0,0.0,22.93,23.25,40.76,41.47,331.0,329.96,320.18,319.59,26.17,26.14,26.05,26.21,81.13,78.76,83.07,81.53,74.29,74.31,75.63,75.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1974,35.455,0.0,0.01,0.28,0.63,267.8,100.0,0.0,6.0,0.0,0.0,6764.0,0.0,0.0,22.79,23.37,40.51,41.13,331.0,329.96,320.18,319.59,26.17,26.14,26.05,26.21,81.13,78.76,83.07,81.53,74.31,74.34,75.64,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1975,35.47,0.0,0.03,0.44,0.77,267.8,100.0,0.0,6.0,0.0,0.0,6764.0,0.0,0.0,22.88,23.44,40.22,40.8,330.54,329.5,319.85,319.26,26.17,26.14,26.05,26.21,81.13,78.75,83.07,81.53,74.3,74.34,75.57,75.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1976,35.485,0.0,0.03,0.44,0.9,267.9,100.0,0.0,6.0,0.0,0.0,6764.0,0.0,0.0,23.15,23.64,40.29,40.78,330.54,329.5,319.85,319.26,26.17,26.14,26.05,26.21,81.13,78.75,83.07,81.53,74.36,74.37,75.54,75.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1977,35.5,0.0,0.03,0.44,1.04,267.9,100.0,0.0,6.0,0.0,0.0,6765.0,0.0,0.0,23.34,23.78,40.54,40.89,330.54,329.5,319.85,319.26,26.17,26.14,26.05,26.21,81.13,78.75,83.07,81.53,74.35,74.37,75.49,75.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,35.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1978,35.51,0.0,0.03,0.44,1.04,267.9,100.0,0.0,6.0,0.0,0.0,6765.0,0.0,0.0,23.52,23.87,40.97,41.08,330.54,329.5,319.85,319.26,26.17,26.14,26.05,26.21,81.13,78.75,83.07,81.53,74.4,74.38,75.48,75.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1979,35.525,0.0,0.06,0.67,1.22,267.9,100.0,0.0,6.0,0.0,0.0,6767.0,0.0,0.0,23.63,24.19,41.39,41.46,330.08,329.05,319.52,318.93,26.17,26.14,26.06,26.21,81.12,78.75,83.07,81.53,74.37,74.41,75.5,75.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1980,35.54,0.0,0.06,0.67,1.35,268.0,100.0,0.0,6.0,0.0,0.0,6766.0,0.0,0.0,23.82,24.57,41.8,41.82,330.08,329.05,319.52,318.93,26.17,26.14,26.06,26.21,81.12,78.75,83.07,81.53,74.38,74.38,75.46,75.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1981,35.55,0.0,0.06,0.67,1.44,268.0,100.0,0.0,6.0,0.0,0.0,6767.0,0.0,0.0,23.94,24.88,41.98,42.0,330.08,329.05,319.52,318.93,26.17,26.14,26.06,26.21,81.12,78.75,83.07,81.53,74.37,74.43,75.55,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1982,35.565,0.0,0.05,0.97,1.44,268.0,100.0,0.0,6.0,0.0,0.0,6767.0,0.0,0.0,24.17,24.62,42.25,42.33,329.63,328.59,319.19,318.6,26.17,26.14,26.06,26.21,81.12,78.74,83.08,81.53,74.41,74.43,75.52,75.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1983,35.58,0.0,0.05,0.97,1.49,268.0,100.0,0.0,6.0,0.0,0.0,6768.0,0.0,0.0,23.91,24.12,42.33,42.62,329.63,328.59,319.19,318.6,26.17,26.14,26.06,26.21,81.12,78.74,83.08,81.53,74.39,74.39,75.55,75.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1984,35.59,0.0,0.05,0.97,1.44,268.1,100.0,0.0,6.0,0.0,0.0,6768.0,0.0,0.0,23.71,23.78,42.29,42.69,329.63,328.59,319.19,318.6,26.17,26.14,26.06,26.21,81.12,78.74,83.08,81.53,74.37,74.39,75.58,75.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,0.0,3.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1985,35.605,0.0,0.05,0.97,1.31,268.1,100.0,0.0,6.0,0.0,0.0,6767.0,0.0,0.0,23.45,23.45,42.01,42.22,329.63,328.59,319.19,318.6,26.17,26.14,26.06,26.21,81.12,78.74,83.08,81.53,74.35,74.37,75.67,75.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,0.0,4.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1986,35.62,0.0,0.08,1.04,1.04,268.1,100.0,0.0,6.0,0.0,0.0,6770.0,0.0,0.0,23.32,23.61,41.27,41.66,329.17,328.14,318.86,318.27,26.17,26.14,26.06,26.21,81.12,78.74,83.08,81.53,74.38,74.4,75.77,75.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,0.0,4.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1987,35.63,0.0,0.08,1.04,1.04,268.1,100.0,0.0,6.0,0.0,0.0,6770.0,0.0,0.0,23.18,23.8,40.81,41.27,329.17,328.14,318.86,318.27,26.17,26.14,26.06,26.21,81.12,78.74,83.08,81.53,74.39,74.43,75.78,75.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,1.0,4.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1988,35.645,0.0,0.08,1.04,0.77,268.2,100.0,0.0,6.0,0.0,0.0,6776.0,0.0,0.0,23.02,24.12,40.33,40.85,329.17,328.14,318.86,318.27,26.17,26.14,26.06,26.21,81.12,78.74,83.08,81.53,74.39,74.46,75.71,75.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,1.0,4.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1989,35.66,0.0,0.08,1.04,0.5,268.2,100.0,0.0,6.0,0.0,0.0,6773.0,0.0,0.0,23.41,24.32,40.15,40.96,329.17,328.14,318.86,318.27,26.17,26.14,26.06,26.21,81.12,78.74,83.08,81.53,74.45,74.49,75.67,75.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,1.0,4.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1990,35.67,0.0,0.08,0.66,0.18,268.2,100.0,0.0,6.0,0.0,0.0,6772.0,0.0,0.0,23.61,24.43,40.3,41.08,328.72,327.69,318.53,317.95,26.17,26.14,26.06,26.21,81.11,78.73,83.08,81.53,74.49,74.49,75.64,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,1.0,4.0,1186.0,1.0,2.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1991,35.685,0.0,0.08,0.66,-0.18,268.3,100.0,0.0,6.0,0.0,0.0,6776.0,0.0,0.0,23.55,24.45,40.8,41.4,328.72,327.69,318.53,317.95,26.17,26.14,26.06,26.21,81.11,78.73,83.08,81.53,74.46,74.5,75.5,75.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,1.0,4.0,1186.0,1.0,1.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1992,35.7,0.0,0.08,0.66,-0.41,268.3,100.0,0.0,6.0,0.0,0.0,6775.0,0.0,0.0,23.78,24.37,41.6,41.8,328.72,327.69,318.53,317.95,26.17,26.14,26.06,26.21,81.11,78.73,83.08,81.53,74.5,74.48,75.54,75.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,1.0,4.0,1186.0,1.0,1.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1993,35.71,0.0,0.08,0.66,-0.41,268.3,100.0,0.0,6.0,0.0,0.0,6775.0,0.0,0.0,23.73,24.26,41.94,42.13,328.72,327.69,318.53,317.95,26.17,26.14,26.06,26.21,81.11,78.73,83.08,81.53,74.47,74.49,75.64,75.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,1.0,4.0,1186.0,1.0,1.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1994,35.725,0.0,0.05,0.05,-0.68,268.3,100.0,0.0,6.0,0.0,0.0,6774.0,0.0,0.0,23.66,23.9,42.16,42.48,328.26,327.23,318.2,317.62,26.17,26.14,26.06,26.21,81.11,78.73,83.09,81.53,74.48,74.45,75.63,75.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,1.0,4.0,1186.0,1.0,1.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
1995,35.74,0.0,0.05,0.05,-0.81,268.4,100.0,0.0,6.0,0.0,0.0,6774.0,0.0,0.0,23.64,23.85,42.22,42.67,328.26,327.23,318.2,317.62,26.17,26.14,26.06,26.21,81.11,78.73,83.09,81.53,74.47,74.44,75.69,75.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,1.0,4.0,1186.0,1.0,1.0,3.0,36.0,2,Kemmel straight going into Les Combes and Malmedy,1800,2740,"[1003, 1004]",1002.0,1.0,T2-4 Eau Rouge/Raidillon,Downhill high-speed left-right with compression.,930.0,1123.0,1380.0
